f,real,imag
76.297,-0.040693,-0.018448
76.305,-0.055613,-0.0072084
76.312,-0.061943,-0.0074173
76.32,-0.051425,-0.010199
76.328,-0.048558,-0.013246
76.336,-0.045982,-0.011141
76.344,-0.049609,-0.0080906
76.352,-0.061555,-0.012472
76.359,-0.062548,-0.012539
76.367,-0.057109,-0.0063015
76.375,-0.058608,-0.0076199
76.383,-0.057225,-0.009684
76.391,-0.055803,-0.0034021
76.398,-0.05832,-0.0059326
76.406,-0.065884,-0.0061206
76.414,-0.05965,-0.006325
76.422,-0.0551,-0.0047953
76.43,-0.052522,0.0032685
76.438,-0.053374,0.0051591
76.445,-0.063898,0.0028887
76.453,-0.056942,-0.0037688
76.461,-0.051656,-0.0085235
76.469,-0.041761,-0.0027469
76.477,-0.047856,0.0017266
76.484,-0.041449,-0.0023318
76.492,-0.046784,0.0007541
76.5,-0.04555,-0.0045604
76.508,-0.048599,-0.0083895
76.516,-0.042788,-0.01032
76.523,-0.040943,-0.0077231
76.531,-0.046448,0.002177
76.539,-0.040156,0.0063955
76.547,-0.040976,0.0051773
76.555,-0.039981,0.0043783
76.562,-0.04022,0.0050937
76.57,-0.043054,0.0083914
76.578,-0.036627,0.012393
76.586,-0.041595,0.012337
76.594,-0.04151,0.0085725
76.602,-0.037945,0.0045471
76.609,-0.036654,0.0095192
76.617,-0.048277,0.0094549
76.625,-0.04733,0.0015424
76.633,-0.040153,-0.0046448
76.641,-0.034628,0.0056792
76.648,-0.024261,0.014189
76.656,-0.037006,0.0046615
76.664,-0.03764,0.0013443
76.672,-0.042985,0.0028371
76.68,-0.040645,0.0070959
76.688,-0.026984,0.012325
76.695,-0.036635,0.01184
76.703,-0.040852,0.01026
76.711,-0.041669,0.008924
76.719,-0.034137,0.016831
76.727,-0.033717,0.01663
76.734,-0.035056,0.012133
76.742,-0.032333,0.0036072
76.75,-0.03863,0.0048271
76.758,-0.034573,0.0047158
76.766,-0.03459,0.0030587
76.773,-0.03193,0.0041072
76.781,-0.027619,0.0029685
76.789,-0.030348,0.0056655
76.797,-0.026835,0.0071663
76.805,-0.031023,0.0060153
76.812,-0.035956,0.00053452
76.82,-0.029591,0.0063014
76.828,-0.027208,0.00062685
76.836,-0.028696,0.0062365
76.844,-0.02757,0.0047356
76.852,-0.020244,0.0020955
76.859,-0.030219,0.0015261
76.867,-0.04234,0.010875
76.875,-0.039057,0.0083939
76.883,-0.035576,0.011038
76.891,-0.03464,0.011696
76.898,-0.029698,0.0040085
76.906,-0.020774,-0.0039233
76.914,-0.033737,0.0024561
76.922,-0.023209,0.0042262
76.93,-0.021958,0.0037041
76.938,-0.027906,0.0052208
76.945,-0.022025,0.0078648
76.953,-0.027995,0.0078761
76.961,-0.025381,0.0040188
76.969,-0.03294,-0.0064492
76.977,-0.03652,0.0015659
76.984,-0.031577,0.0041346
76.992,-0.034921,2.974e-05
77,-0.023033,0.0027347
77.008,-0.025797,0.00075907
77.016,-0.029408,0.0042258
77.023,-0.025094,0.0023532
77.031,-0.028662,-0.00053561
77.039,-0.021551,0.0049855
77.047,-0.018748,-0.0070014
77.055,-0.021023,-0.0031524
77.062,-0.021154,-0.0042329
77.07,-0.028094,-0.0071771
77.078,-0.02332,-0.0052931
77.086,-0.020188,-0.0049511
77.094,-0.019757,-0.0030504
77.102,-0.026404,0.0018152
77.109,-0.024605,-0.003213
77.117,-0.029304,0.0032528
77.125,-0.026523,-0.0027968
77.133,-0.022162,-6.0544e-05
77.141,-0.01417,0.00069598
77.148,-0.013504,0.0021715
77.156,-0.011261,-0.00064982
77.164,-0.0084882,-0.0015952
77.172,-0.016392,-2.964e-06
77.18,-0.02084,-0.00012105
77.188,-0.015649,-0.0072928
77.195,-0.0214,-0.0064684
77.203,-0.022524,-1.6379e-05
77.211,-0.012342,-0.0071832
77.219,-0.017692,-0.0089788
77.227,-0.0049407,-0.0071859
77.234,-0.0029279,-0.0036798
77.242,-0.011909,-0.0043923
77.25,-0.011891,-0.0097734
77.258,-0.0047235,-0.007045
77.266,-0.017478,-0.0076351
77.273,-0.010219,-0.007545
77.281,-0.0039053,-0.0023292
77.289,-0.01177,-0.003595
77.297,-0.017805,-0.003434
77.305,-0.021212,-0.0069707
77.312,-0.019002,-0.0074861
77.32,-0.018963,-0.0084322
77.328,-0.010865,-0.0076012
77.336,-0.0069329,-0.0065382
77.344,-0.0070341,-0.0060461
77.352,-0.009248,-0.0050724
77.359,-0.015097,-0.0071757
77.367,-0.012478,-0.0078401
77.375,-0.012654,-0.0061565
77.383,-0.012127,0.000188
77.391,-0.018959,0.0032569
77.398,-0.019236,-0.0040672
77.406,-0.010873,-0.0055396
77.414,-0.014417,-0.0023376
77.422,-0.020579,0.0039503
77.43,-0.015034,0.0032171
77.438,-0.015633,0.00087303
77.445,-0.021081,-0.0036892
77.453,-0.01727,-0.0018142
77.461,-0.018122,-0.0011252
77.469,-0.020953,-0.0040842
77.477,-0.023582,-0.0009651
77.484,-0.021925,0.0067828
77.492,-0.014071,0.0070755
77.5,-0.023836,0.00483
77.508,-0.023082,0.0016705
77.516,-0.017014,-8.9689e-06
77.523,-0.019001,0.00069884
77.531,-0.022032,-0.0036744
77.539,-0.019918,-0.0023904
77.547,-0.021086,0.0021907
77.555,-0.022963,0.00518
77.562,-0.024395,0.0029218
77.57,-0.022868,-0.00057888
77.578,-0.018314,-0.0052266
77.586,-0.022633,-0.00032498
77.594,-0.018594,-0.00011004
77.602,-0.018181,-0.0022359
77.609,-0.020475,-0.0021198
77.617,-0.023007,-0.0023922
77.625,-0.023896,-0.0033499
77.633,-0.018661,-0.0019817
77.641,-0.018281,-0.0015235
77.648,-0.01992,0.0024293
77.656,-0.023866,0.0015912
77.664,-0.022604,-0.0021379
77.672,-0.019287,0.0011925
77.68,-0.020566,-2.6964e-05
77.688,-0.019764,-0.0041565
77.695,-0.022659,-0.0045473
77.703,-0.022847,-0.00033384
77.711,-0.020949,0.0044326
77.719,-0.020172,0.002141
77.727,-0.021237,0.0009202
77.734,-0.023768,-0.0014176
77.742,-0.021628,-0.0020038
77.75,-0.022041,-0.0030412
77.758,-0.01983,-0.00059445
77.766,-0.018636,-0.002623
77.773,-0.022532,-0.002765
77.781,-0.021638,0.00036308
77.789,-0.019358,0.0024822
77.797,-0.018227,-0.0027797
77.805,-0.026413,-0.0017385
77.812,-0.026472,-0.0070631
77.82,-0.02141,-0.0041094
77.828,-0.015176,0.00022008
77.836,-0.018065,-0.0027894
77.844,-0.017091,-0.0068826
77.852,-0.013735,-0.0057321
77.859,-0.017112,-0.0058206
77.867,-0.016288,-0.0055862
77.875,-0.01404,-0.0048483
77.883,-0.013684,-0.0073197
77.891,-0.022197,-0.007681
77.898,-0.024619,-0.0078655
77.906,-0.023713,-0.0050994
77.914,-0.022153,-0.00077367
77.922,-0.013532,-0.0075151
77.93,-0.010286,-0.0077226
77.938,-0.014808,-0.005877
77.945,-0.017052,-0.0079462
77.953,-0.008898,-0.0079785
77.961,-0.01022,-0.0088316
77.969,-0.015272,-0.0049614
77.977,-0.014736,-0.0063675
77.984,-0.019132,-0.0042797
77.992,-0.016104,-0.0031239
78,-0.015984,-0.004752
78.008,-0.017321,-0.0037408
78.016,-0.01612,-0.0071088
78.023,-0.015422,-0.0054902
78.031,-0.015986,-0.0066499
78.039,-0.013434,-0.0062324
78.047,-0.01626,-0.0094867
78.055,-0.015725,-0.0091109
78.062,-0.014913,-0.004631
78.07,-0.014625,-0.003405
78.078,-0.0062253,-0.0035837
78.086,-0.0073182,-0.0050741
78.094,-0.011188,-0.0053461
78.102,-0.012404,-0.004329
78.109,-0.014013,-0.0067222
78.117,-0.0081375,-0.0075285
78.125,-0.012125,-0.0089278
78.133,-0.012111,-0.0088995
78.141,-0.011833,-0.010223
78.148,-0.011002,-0.0070312
78.156,-0.0081314,-0.0078259
78.164,-0.011834,-0.0065808
78.172,-0.011616,-0.0060508
78.18,-0.007577,-0.0035037
78.188,-0.0057104,-0.0033553
78.195,-0.0094616,-0.0050067
78.203,-0.0069019,-0.0046308
78.211,-0.0073609,-0.0073303
78.219,-0.009906,-0.0073868
78.227,-0.010533,-0.0062649
78.234,-0.013829,-0.01019
78.242,-0.01909,-0.012391
78.25,-0.011457,-0.010858
78.258,-0.0093371,-0.0096392
78.266,-0.016854,-0.0080301
78.273,-0.01276,-0.0060802
78.281,-0.010523,-0.0038114
78.289,-0.0092197,-0.0062433
78.297,-0.0060227,-0.0073399
78.305,-0.013097,-0.0072869
78.312,-0.011007,-0.0067852
78.32,-0.012353,-0.0086045
78.328,-0.0098649,-0.0074721
78.336,-0.0029616,-0.0048439
78.344,-0.0089669,-0.0078307
78.352,-0.005452,-0.0040777
78.359,-0.0046273,-0.0052803
78.367,-0.0079772,-0.0071959
78.375,-0.0096892,-0.0037546
78.383,-0.013736,-0.0032042
78.391,-0.0094311,-0.0064119
78.398,-0.0050612,-0.0052116
78.406,-0.0051136,-0.0048048
78.414,-0.0009719,-0.0018732
78.422,-0.0020201,-0.0036351
78.43,-0.0032408,-0.0053077
78.438,-0.0032458,-0.0051612
78.445,-0.0043041,-0.0058614
78.453,-0.0064517,-0.0042762
78.461,-0.0095209,-0.0047531
78.469,-0.0053098,-0.0030864
78.477,-0.0086135,-0.0040793
78.484,-0.0054607,-0.0036008
78.492,-0.0042035,-0.0047782
78.5,-0.0010821,-0.0031783
78.508,-0.0016164,-0.0023599
78.516,-0.0066897,-0.0058031
78.523,-0.0027823,-0.005706
78.531,-0.0001274,-0.0022312
78.539,-0.0046848,-0.0022263
78.547,-0.0043396,-0.00011661
78.555,-0.0026204,-0.0033975
78.562,-0.0023413,-0.0042441
78.57,-0.0053701,-0.0037688
78.578,-0.0030295,-0.0043189
78.586,-2.9663e-05,-0.0015271
78.594,0.00080434,-0.0029985
78.602,0.00052691,-0.0021376
78.609,-0.00029053,-0.00028405
78.617,-0.0040782,-0.0033803
78.625,0.00076269,-0.0013548
78.633,-0.0033873,0.0013914
78.641,-7.0623e-05,-0.0011909
78.648,0.00043996,-0.0024943
78.656,-0.00049624,-0.0015028
78.664,0.0007611,-0.00099319
78.672,0.0018179,-0.0038957
78.68,0.0013286,-0.0025908
78.688,0.0028616,-0.00034501
78.695,0.00059363,-0.002367
78.703,0.0050358,-0.0074902
78.711,0.00357,-0.0047383
78.719,0.0025531,-0.0025433
78.727,-0.0001127,-0.00079028
78.734,0.0018518,-0.0023886
78.742,0.0063678,-0.0014738
78.75,0.0088586,-0.0010986
78.758,0.00046173,-0.001239
78.766,-1.1222e-05,-0.0014577
78.773,0.0065655,-0.0010899
78.781,0.011186,-0.0036195
78.789,0.0075279,-0.00088175
78.797,0.0061216,-0.0027331
78.805,0.0080636,-0.0014363
78.812,0.0049599,0.00037842
78.82,0.0065427,-0.0061213
78.828,0.0071411,-0.0038846
78.836,0.011842,-0.0081795
78.844,0.0086031,-0.0083382
78.852,0.0073205,-0.0040716
78.859,0.0059126,-0.0041061
78.867,0.0012081,-0.0019077
78.875,0.0019877,-0.0023001
78.883,0.0019188,-0.0029783
78.891,0.0062,-0.0054009
78.898,0.0025758,-0.0029963
78.906,0.00092211,-0.0026207
78.914,0.0019656,-0.0021657
78.922,0.00080581,-0.0013843
78.93,-0.0019539,-0.0018764
78.938,-0.0025973,-0.0015257
78.945,-0.0067166,-0.00088497
78.953,-0.0073134,0.0023428
78.961,-0.004717,0.0038199
78.969,-0.0050068,0.0039143
78.977,-0.0065888,0.00095156
78.984,-0.0047907,0.00037449
78.992,-0.0064397,0.0026588
79,-0.009288,0.0040669
79.008,-0.01042,0.0046008
79.016,-0.0058804,0.0041155
79.023,-0.008326,0.0049811
79.031,-0.012021,0.0065188
79.039,-0.012893,0.0063186
79.047,-0.01146,0.0073067
79.055,-0.010414,0.0083933
79.062,-0.0098803,0.0073473
79.07,-0.0084808,0.0071957
79.078,-0.0094981,0.0072637
79.086,-0.0086575,0.0065044
79.094,-0.0070758,0.0065539
79.102,-0.0050959,0.0053489
79.109,-0.0031272,0.0041408
79.117,-0.00024412,0.001357
79.125,-0.0011156,0.0034888
79.133,-0.001178,0.0030075
79.141,-0.0024358,0.005689
79.148,-0.0004818,0.0022618
79.156,-0.0019256,0.0042758
79.164,-0.0038413,0.0061044
79.172,-0.0027828,0.0052491
79.18,-0.0032751,0.005483
79.188,-0.00067615,0.0019543
79.195,-0.001136,0.0048126
79.203,-0.0008547,0.0037624
79.211,-7.8534e-05,0.0016189
79.219,5.0176e-05,0.0025078
79.227,-0.00090731,0.0025472
79.234,-0.0013153,0.0039338
79.242,-3.3602e-05,0.00098717
79.25,-2.7698e-05,0.00067943
79.258,-0.00040529,0.0005012
79.266,-0.00044591,0.0016072
79.273,1.2406e-05,-0.0016356
79.281,-0.00044144,-0.0012987
79.289,0.0014187,-0.0029895
79.297,0.0017164,-0.0049331
79.305,0.00073413,-0.002861
79.312,3.2177e-06,-0.00027824
79.32,4.7368e-05,-0.00037954
79.328,0.0031817,-0.0053059
79.336,0.0034019,-0.0066685
79.344,0.0021505,-0.004857
79.352,0.00028271,-0.0015366
79.359,0.00059581,-0.0036539
79.367,0.0014998,-0.0045412
79.375,0.0017719,-0.0043859
79.383,0.0038706,-0.0070759
79.391,0.0052891,-0.0065215
79.398,0.0031513,-0.0048296
79.406,0.0026071,-0.0042714
79.414,0.006414,-0.0061784
79.422,0.0019236,-0.003341
79.43,6.6367e-05,-0.002222
79.438,-1.8787e-05,-0.0013504
79.445,0.00033821,-0.0030874
79.453,3.0196e-05,-0.0017421
79.461,0.00053452,-0.0025539
79.469,0.0051239,-0.0052323
79.477,0.0048123,-0.0055025
79.484,0.0022974,-0.0067393
79.492,0.0024178,-0.0056667
79.5,0.0028099,-0.0060683
79.508,0.0027386,-0.0041603
79.516,0.0012478,-0.0035193
79.523,0.00073127,-0.0042091
79.531,0.0017365,-0.0047421
79.539,0.0075295,-0.0082213
79.547,0.0045845,-0.0058563
79.555,0.0028904,-0.0043141
79.562,0.0037587,-0.0055289
79.57,-3.2683e-05,-0.00060586
79.578,0.00018663,-0.00057883
79.586,0.0026931,-0.0023131
79.594,0.0012278,-0.0017927
79.602,0.0017697,0.0022754
79.609,-0.0085247,0.00017919
79.617,-0.0062761,-0.0032583
79.625,-0.00035149,-0.0011564
79.633,0.00086505,-0.0029966
79.641,0.0039664,-0.0022427
79.648,0.0045205,0.00092825
79.656,0.0083808,-0.005826
79.664,0.003175,-0.0033375
79.672,0.00081778,-0.0017208
79.68,0.0061461,-0.0025136
79.688,0.0016446,-0.0017603
79.695,0.00063566,-0.0022216
79.703,0.0030378,-0.0052373
79.711,0.0050143,-0.0041235
79.719,0.0029539,-0.0047813
79.727,-1.846e-05,-0.0018329
79.734,-4.498e-05,-0.00068787
79.742,0.0027708,-0.0011832
79.75,-0.00088338,-0.00031796
79.758,-0.0019114,-0.00086564
79.766,-0.00016163,-0.0007475
79.773,-0.00025212,-0.00088931
79.781,-0.00088061,-0.0024322
79.789,0.00068487,-0.0018614
79.797,0.0087813,-0.0055099
79.805,0.0047031,-0.0066202
79.812,0.00070265,-0.0032842
79.82,-4.2987e-05,-0.00093841
79.828,-0.00094094,-0.0014986
79.836,0.00064156,-0.0027884
79.844,0.0029363,-0.0054955
79.852,0.0013161,-0.0036757
79.859,0.0006754,-0.0033024
79.867,-0.00025784,-0.0022306
79.875,0.00018586,-0.00081048
79.883,0.00062281,-0.0020629
79.891,0.0017786,-0.0036667
79.898,0.0045961,-0.0062765
79.906,0.0013319,-0.005572
79.914,0.00025427,-0.0019162
79.922,0.0014406,-0.0031225
79.93,0.005412,-0.0038486
79.938,0.0021907,-0.0044884
79.945,0.001704,-0.0048502
79.953,0.00020661,-0.0020152
79.961,-0.00053023,-0.0037303
79.969,-0.00069768,-0.0033792
79.977,7.9597e-06,-0.00054313
79.984,-2.3658e-05,-0.0011212
79.992,0.0013117,-0.0038879
80,0.012816,-0.0054653
80.008,0.010242,-0.0065271
80.016,0.0021031,-0.0047395
80.023,0.0094681,-0.0088383
80.031,0.0080402,-0.006186
80.039,0.0020706,-0.0041029
80.047,-0.0020867,-0.0044083
80.055,-0.00071076,-0.0027808
80.062,0.0011675,-0.0033946
80.07,0.0059659,-0.0057031
80.078,0.0065064,-0.0079138
80.086,0.00063303,-0.0038518
80.094,0.00064823,-0.0026476
80.102,0.0061963,-0.0072518
80.109,0.011792,-0.0067302
80.117,0.0090744,-0.0079996
80.125,0.0062603,-0.0070527
80.133,0.007069,-0.0079971
80.141,0.0042342,-0.0072919
80.148,0.0085509,-0.0090332
80.156,0.0085339,-0.0082964
80.164,0.0078226,-0.0084323
80.172,0.012698,-0.0076416
80.18,0.0038963,-0.006661
80.188,0.0071944,-0.0065201
80.195,0.0034225,-0.005243
80.203,0.0053287,-0.007079
80.211,0.0081512,-0.0087296
80.219,0.0051343,-0.0080027
80.227,0.0039954,-0.0049768
80.234,0.0090513,-0.0099108
80.242,0.010064,-0.011177
80.25,0.0063379,-0.0099549
80.258,0.0051251,-0.0070908
80.266,0.0025321,-0.005141
80.273,0.0042848,-0.0067384
80.281,0.008148,-0.0094306
80.289,0.0065995,-0.010365
80.297,0.0020056,-0.0061557
80.305,0.0043001,-0.0054371
80.312,0.0090735,-0.0084508
80.32,0.0098796,-0.012466
80.328,0.0060945,-0.011723
80.336,0.011378,-0.013817
80.344,0.0035618,-0.0085841
80.352,-0.00028243,-0.0034316
80.359,0.0026913,-0.0061694
80.367,0.010387,-0.014375
80.375,0.014231,-0.01921
80.383,0.0084662,-0.014404
80.391,0.0035376,-0.0079216
80.398,0.0076863,-0.012522
80.406,0.010457,-0.018613
80.414,0.0074225,-0.01619
80.422,0.0075399,-0.015689
80.43,0.0059251,-0.013378
80.438,0.0082627,-0.013954
80.445,0.019783,-0.018851
80.453,0.020297,-0.016024
80.461,0.012924,-0.017493
80.469,0.016667,-0.021378
80.477,0.019944,-0.022774
80.484,0.0255,-0.023088
80.492,0.02155,-0.021846
80.5,0.023552,-0.020838
80.508,0.016791,-0.019292
80.516,0.010318,-0.016985
80.523,0.015316,-0.022677
80.531,0.02148,-0.025778
80.539,0.025086,-0.031619
80.547,0.013729,-0.023928
80.555,0.016696,-0.024542
80.562,0.022341,-0.026675
80.57,0.026353,-0.026854
80.578,0.025182,-0.023
80.586,0.013297,-0.018396
80.594,0.015523,-0.018854
80.602,0.018703,-0.016709
80.609,0.013239,-0.016664
80.617,0.014659,-0.020503
80.625,0.017296,-0.02324
80.633,0.026685,-0.031665
80.641,0.030224,-0.032365
80.648,0.0373,-0.032925
80.656,0.03694,-0.035455
80.664,0.027769,-0.034234
80.672,0.039432,-0.037403
80.68,0.036577,-0.036829
80.688,0.035542,-0.038756
80.695,0.032476,-0.040258
80.703,0.029667,-0.041215
80.711,0.039294,-0.040222
80.719,0.039119,-0.039102
80.727,0.038559,-0.039446
80.734,0.038126,-0.036325
80.742,0.043485,-0.038946
80.75,0.031036,-0.036676
80.758,0.027235,-0.039858
80.766,0.032199,-0.03682
80.773,0.038681,-0.037663
80.781,0.044189,-0.046744
80.789,0.042058,-0.047272
80.797,0.032503,-0.040207
80.805,0.026732,-0.037622
80.812,0.034994,-0.039017
80.82,0.041532,-0.041473
80.828,0.047393,-0.046938
80.836,0.05814,-0.043495
80.844,0.0586,-0.047446
80.852,0.048068,-0.042208
80.859,0.045928,-0.045058
80.867,0.041741,-0.045379
80.875,0.044136,-0.045259
80.883,0.046319,-0.046157
80.891,0.036876,-0.04838
80.898,0.032433,-0.051587
80.906,0.036749,-0.048824
80.914,0.040366,-0.048451
80.922,0.059157,-0.056032
80.93,0.052141,-0.05613
80.938,0.053554,-0.056999
80.945,0.047914,-0.055351
80.953,0.036144,-0.044826
80.961,0.033406,-0.048622
80.969,0.032562,-0.047802
80.977,0.043453,-0.051641
80.984,0.029662,-0.04947
80.992,0.030697,-0.047353
81,0.043947,-0.056275
81.008,0.0375,-0.056305
81.016,0.022073,-0.049486
81.023,0.0166,-0.042965
81.031,0.023043,-0.048318
81.039,0.028429,-0.048476
81.047,0.026214,-0.044086
81.055,0.021359,-0.042441
81.062,0.012745,-0.035981
81.07,0.014705,-0.038951
81.078,0.016866,-0.039578
81.086,0.011426,-0.033025
81.094,0.011791,-0.035102
81.102,0.015458,-0.039672
81.109,0.0087226,-0.031014
81.117,0.01019,-0.03519
81.125,0.012565,-0.036497
81.133,0.0093783,-0.031753
81.141,0.01034,-0.032534
81.148,0.0018875,-0.012258
81.156,0.0004275,-0.0073504
81.164,0.00030077,-0.0057673
81.172,0.0019407,-0.013353
81.18,0.0041822,-0.021371
81.188,0.00041311,-0.0081114
81.195,0.0047497,-0.021817
81.203,0.006825,-0.025541
81.211,0.0010139,-0.0094917
81.219,-0.00028105,-0.0050428
81.227,-0.00030787,-0.0056041
81.234,0.0012429,-0.010893
81.242,0.00011126,-0.0029549
81.25,0.00077654,-0.0078846
81.258,0.00036239,-0.0056094
81.266,-0.0017159,-0.011099
81.273,-2.4682e-05,-0.0020463
81.281,0.0024075,-0.015607
81.289,-8.0561e-05,-0.003601
81.297,3.5126e-05,-0.0019028
81.305,-4.5815e-05,-0.0017427
81.312,2.6008e-06,-0.0015942
81.32,7.1943e-05,-0.0022521
81.328,0.00024193,-0.0041733
81.336,9.0468e-05,-0.0025119
81.344,-6.7526e-05,-0.0025552
81.352,0.0014011,-0.0097326
81.359,0.003664,-0.015038
81.367,0.0010632,-0.0080326
81.375,-0.00020339,-0.0048034
81.383,0.0011281,-0.0081896
81.391,0.0060046,-0.017867
81.398,0.0032189,-0.013075
81.406,0.0030336,-0.014764
81.414,0.0036602,-0.015322
81.422,0.0031319,-0.01207
81.43,0.0041469,-0.013382
81.438,0.0020668,-0.0093767
81.445,0.0044396,-0.015697
81.453,0.0045407,-0.015839
81.461,0.0089401,-0.021577
81.469,0.0085113,-0.019903
81.477,0.0085811,-0.020848
81.484,0.0060398,-0.018189
81.492,0.0068205,-0.0211
81.5,0.01325,-0.027044
81.508,0.010528,-0.024641
81.516,0.011411,-0.027263
81.523,0.013032,-0.02863
81.531,0.018406,-0.034488
81.539,0.017508,-0.03482
81.547,0.019029,-0.03237
81.555,0.017526,-0.031336
81.562,0.012402,-0.026264
81.57,0.011693,-0.025489
81.578,0.0080937,-0.023122
81.586,0.0094002,-0.023936
81.594,0.016254,-0.031791
81.602,0.012087,-0.026097
81.609,0.013127,-0.029022
81.617,0.01751,-0.031433
81.625,0.020264,-0.035666
81.633,0.022924,-0.034313
81.641,0.0293,-0.038387
81.648,0.018257,-0.033468
81.656,0.01463,-0.029869
81.664,0.0097467,-0.025802
81.672,0.014044,-0.032063
81.68,0.013358,-0.028994
81.688,0.014239,-0.031335
81.695,0.0076949,-0.023528
81.703,0.010654,-0.027305
81.711,0.019197,-0.032665
81.719,0.028373,-0.039082
81.727,0.027594,-0.042054
81.734,0.020473,-0.034353
81.742,0.02119,-0.03517
81.75,0.028711,-0.040918
81.758,0.01249,-0.030481
81.766,0.0060791,-0.022089
81.773,0.015744,-0.034071
81.781,0.016074,-0.034025
81.789,0.015403,-0.032703
81.797,0.014573,-0.03109
81.805,0.015953,-0.033519
81.812,0.016185,-0.03689
81.82,0.011785,-0.029579
81.828,0.0073618,-0.023282
81.836,0.01727,-0.037592
81.844,0.015665,-0.032833
81.852,0.012644,-0.029262
81.859,0.0097922,-0.027744
81.867,0.0082167,-0.024574
81.875,0.0022379,-0.013004
81.883,0.0020527,-0.011266
81.891,0.0048265,-0.016521
81.898,0.0024703,-0.011423
81.906,0.0036697,-0.014987
81.914,0.0073874,-0.022026
81.922,0.0021983,-0.012693
81.93,-0.00016791,-0.0026916
81.938,0.0018467,-0.011981
81.945,0.00030159,-0.0048679
81.953,-0.0002247,-0.0037819
81.961,8.3564e-05,-0.0029634
81.969,-0.00010906,-0.0030899
81.977,0.00093533,-0.0082293
81.984,0.00023355,-0.003708
81.992,-0.00023632,-0.0037677
82,0.00017556,-0.0044946
82.008,0.0052402,-0.018928
82.016,0.0011506,-0.0087337
82.023,-0.00049889,-0.0059187
82.031,-0.00088877,-0.0078155
82.039,-0.0029298,-0.016884
82.047,-0.00035769,-0.0060707
82.055,-0.0006954,-0.0068471
82.062,-0.0054979,-0.01848
82.07,-0.013889,-0.031524
82.078,-0.010333,-0.024604
82.086,-0.010405,-0.025279
82.094,-0.0061431,-0.022777
82.102,-0.012056,-0.029162
82.109,-0.011818,-0.027927
82.117,-0.011835,-0.028029
82.125,-0.0082282,-0.024632
82.133,-0.025631,-0.037648
82.141,-0.043142,-0.043467
82.148,-0.041562,-0.045477
82.156,-0.044034,-0.048427
82.164,-0.031411,-0.042269
82.172,-0.036191,-0.043564
82.18,-0.031314,-0.041543
82.188,-0.033352,-0.04345
82.195,-0.03114,-0.044403
82.203,-0.020702,-0.033912
82.211,-0.018746,-0.025769
82.219,-0.015802,-0.024448
82.227,-0.02096,-0.035997
82.234,-0.027015,-0.044893
82.242,-0.017693,-0.03565
82.25,-0.032633,-0.042699
82.258,-0.033417,-0.041258
82.266,-0.038753,-0.046
82.273,-0.032417,-0.046582
82.281,-0.025776,-0.042084
82.289,-0.025392,-0.039613
82.297,-0.051716,-0.046182
82.305,-0.052306,-0.046031
82.312,-0.032234,-0.044086
82.32,-0.03186,-0.044506
82.328,-0.043466,-0.046091
82.336,-0.04358,-0.046949
82.344,-0.035172,-0.046115
82.352,-0.060506,-0.046382
82.359,-0.063633,-0.052456
82.367,-0.045852,-0.053756
82.375,-0.036972,-0.04692
82.383,-0.029279,-0.045222
82.391,-0.022574,-0.036464
82.398,-0.021498,-0.039811
82.406,-0.030976,-0.042772
82.414,-0.022045,-0.038495
82.422,-0.016743,-0.034903
82.43,-0.012068,-0.027012
82.438,-0.018791,-0.03192
82.445,-0.019862,-0.031761
82.453,-0.015104,-0.032118
82.461,-0.012522,-0.029945
82.469,-0.012309,-0.026876
82.477,-0.015614,-0.029802
82.484,-0.010995,-0.025439
82.492,-0.012531,-0.025558
82.5,-0.017294,-0.03175
82.508,-0.014859,-0.030863
82.516,-0.01399,-0.029882
82.523,-0.0071465,-0.022136
82.531,-0.013245,-0.028363
82.539,-0.012464,-0.026325
82.547,-0.0042353,-0.015905
82.555,-0.004554,-0.016451
82.562,-0.0065774,-0.018564
82.57,-0.0085717,-0.021702
82.578,-0.0086426,-0.020815
82.586,-0.0038813,-0.014745
82.594,-0.0017745,-0.0095185
82.602,-0.0034197,-0.014108
82.609,-0.0052123,-0.016564
82.617,-0.0027535,-0.014683
82.625,-0.0064747,-0.01728
82.633,-0.0066847,-0.018176
82.641,-0.0035232,-0.014223
82.648,-0.0042454,-0.015639
82.656,-0.0015348,-0.010258
82.664,-0.00071759,-0.0058299
82.672,-0.00094416,-0.0066429
82.68,-0.0004908,-0.0038041
82.688,-0.00056751,-0.005741
82.695,-0.0035157,-0.012944
82.703,-0.0010142,-0.0065632
82.711,0.00016589,-0.0026669
82.719,0.0001687,-0.0028517
82.727,-0.0001115,-0.0016106
82.734,6.1804e-05,-0.0015232
82.742,0.00050735,-0.0045907
82.75,-0.00018883,-0.0035091
82.758,-6.8607e-06,-0.00024821
82.766,0.00026865,-0.0036328
82.773,0.00043645,-0.0036446
82.781,-1.6121e-05,-0.0016859
82.789,4.6777e-05,-0.00061023
82.797,0.001389,-0.0068505
82.805,0.0015561,-0.0068357
82.812,0.00029287,-0.0042118
82.82,0.0010985,-0.0058345
82.828,0.0025417,-0.009578
82.836,0.0063556,-0.012717
82.844,0.0049215,-0.011357
82.852,0.0037292,-0.0090327
82.859,0.0069051,-0.011687
82.867,0.010826,-0.013966
82.875,0.0089563,-0.013744
82.883,0.0057804,-0.010582
82.891,0.0097991,-0.014178
82.898,0.011437,-0.016222
82.906,0.012141,-0.011111
